folio,curso,materia,Pregunta_número,Pregunta,Respuesta_a,Respuesta_b,Respuesta_c,Respuesta_d,Respuesta_seleccionada,Respuesta_correcta
264476043,ECOEMS 2026,Formación Cívica y Ética,16,"En los siguientes casos se ejercen y respetan los derechos humanos, excepto en:","Antonio fue agredido por un automovilista que manejaba imprudentemente, un policía acude en su auxilio y solicita una ambulancia.","Regina solicitó información en una oficina pública, pero le dijeron que sólo la pueden atender si se presenta acompañada de un experto en el tema.","En la entrada de un restaurante se puede leer un letrero que dice: ""Aquí no discriminamos, sea usted bienvenido, permítanos mostrarle nuestra cortesía"".","La enfermera informa a los pacientes que le dará preferencia a Alma, quien acaba de llegar en silla de ruedas por una emergencia.",Respuesta_c,Respuesta_b
264476043,ECOEMS 2026,Formación Cívica y Ética,17,¿En qué caso la democracia se ve favorecida por el uso de las redes sociales?,Se pueden publicar de inmediato los detalles de las fiestas a las que asisten los integrantes del grupo y saber si se están divirtiendo o no.,Es posible tener al alcance información oportuna de los espectáculos que se llevarán a cabo en la localidad y en cualquier parte del país y del mundo.,Se pueden conocer los avances de los programas de gobierno y mantener comunicación con los representantes para emitir quejas y sugerencias.,"Brindan la posibilidad de emitir un voto de: ""Me gusta"" o ""No me gusta"" en las publicaciones que comparten los miembros de la red.",Respuesta_b,Respuesta_c
264476043,ECOEMS 2026,Formación Cívica y Ética,18,"En un periódico se publicó que una importante marca de ropa deportiva explotaba a niños en sus fábricas instaladas en países pobres. Esta situación permitía a los fabricantes vender sus productos a precios bajos pues, si emplearan a trabajadores en países donde se respeta y exige el cumplimiento de los derechos laborales, los costos se elevarían y el precio de la ropa se encarecería... ¿Cuál de las siguientes opciones de participación solidaria tiene mayores posibilidades de combatir las condiciones de explotación que afecta a los niños de países pobres?","Comprar ropa de la misma calidad, pero de otra marca.",Nunca más comprar prendas de vestir elaboradas por fábricas de renombre.,"Reproducir la noticia para difundirla entre los familiares, amigos y vecinos.",Solicitar la intervención de las instancias defensoras de derechos humanos.,Respuesta_c,Respuesta_d
264476043,ECOEMS 2026,Formación Cívica y Ética,19,"Con la finalidad de contribuir a mejorar las condiciones de vida de su comunidad, Anabel desea promover la defensa de los derechos ambientales. ¿Qué acción debe efectuar?",Promover una campaña para que cada vecino renueve la pintura exterior de su vivienda.,Organizar la reforestación del parque y otras áreas verdes con árboles propios del suelo y clima de la localidad.,Solicitar a las autoridades que periódicamente realicen actividades artísticas y culturales en la plaza pública.,Organizar un club de lectores voluntarios entre los jóvenes de su barrio.,Respuesta_b,Respuesta_b
264476043,ECOEMS 2026,Formación Cívica y Ética,20,La manera más efectiva de participar como adolescente en el desarrollo social de México es:,Respetar y defender los derechos humanos.,Involucrarte en las actividades laborales lo antes posible.,Participar en un club deportivo o artístico.,Colaborar en las campañas de beneficencia y ayuda a los necesitados.,Respuesta_a,Respuesta_d
264476043,ECOEMS 2026,Formación Cívica y Ética,21,"Cuando Samanta regresa a casa lo primero que hace es alborotarse el cabello y cambiarse la blusa y la falda del uniforme escolar por una playera y un pantalón, como los que usa la mayoría de las adolescentes de su edad. El sábado por la tarde asistirá a la fiesta de cumpleaños de su mejor amiga, por lo que hoy se ha dedicado a pensar cómo vestirse de acuerdo con la ocasión... ¿Qué elemento de la conformación de la identidad personal se destaca en esta situación?","El género, porque en la actualidad las mujeres pueden usar tanto falda como pantalón, según la ocasión.","Las costumbres, porque es común que en fines de semana las adolescentes vayan a fiestas con sus amigos.","El grupo de pertenencia, porque la manera de vestirse es similar a la de las personas con quienes interactúa.","Las instituciones, porque en la escuela y en la familia se establecen reglas acerca de la vestimenta adecuada.",Respuesta_a,Respuesta_c
264476043,ECOEMS 2026,Formación Cívica y Ética,22,"Daniel, al igual que la mayoría de sus compañeros de grupo, está por cumplir quince años de edad y a diferencia de ellos su estatura es similar a la de los alumnos de primer año; además su complexión es delgada, por lo que aparenta tener una edad menor. Esta semana, por fin, su mamá accedió a comprarle unos pantalones que están de moda, pero en la tienda le dijeron que sólo los fabrican en tallas más grandes, y la de él todavía es infantil. Esta situación le pareció injusta... ¿Cuál es la razón por la que a Daniel le pareció injusta la situación?",Porque su mamá ahora ya no va a querer comprarle otra prenda de vestir.,Porque es injusto que los fabricantes excluyan de la moda a los de talla chica.,Porque está desarrollando su sentido de pertenencia por edad y se siente excluido.,Porque cree que debió alimentarse mejor para tener una buena estatura.,Respuesta_b,Respuesta_c
264476043,ECOEMS 2026,Formación Cívica y Ética,23,"Los vecinos de la comunidad Norte quieren desviar un tramo del arroyo para dar de beber a su ganado, y los de la comunidad Sur se niegan porque se aproxima la época de sequía y no hay suficiente agua para el consumo humano... ¿Cuál de los procedimientos ejemplifica el respeto a los derechos humanos como principio en la solución de este conflicto?","La autoridad apoyará a la comunidad que tenga mayor población, ya que significan más votos para su partido.",La autoridad apoyará a la comunidad que esté al corriente con el pago de sus impuestos.,"La autoridad apoyará a la comunidad Sur, porque en ésta la prioridad es la población, mientras que en la Norte la prioridad es el ganado.",La autoridad apoya a la comunidad Norte al mismo tiempo que se compromete a dotar de agua potable mediante pipas a la comunidad Sur.,Respuesta_d,Respuesta_d
264476043,ECOEMS 2026,Formación Cívica y Ética,24,¿En cuál de las siguientes situaciones se aprecia una manifestación de la identidad nacional?,La conmemoración de acontecimientos cívicos que permiten reconocer la conquista de mejores condiciones de vida para la población.,La compra e intercambio de obsequios en fechas específicas para fortalecer los lazos afectivos entre la familia y las amistades.,Los rituales que se llevan a cabo cuando nace o muere algún integrante de la familia.,El consumo de bebidas gaseosas y frituras en todos los lugares del país.,Respuesta_a,Respuesta_a
264476043,ECOEMS 2026,Formación Cívica y Ética,25,Una manifestación de la pluriculturalidad de México es:,La variedad de paisajes que se aprecian en el territorio.,"La diversidad de flores y frutos que se cultivan, comercian y consumen.",La amplia gama de actividades laborales en las que se ocupa la población.,"Los diferentes estilos de vestimenta, peinado y calzado para todas las edades.",Respuesta_c,Respuesta_d
264476043,ECOEMS 2026,Formación Cívica y Ética,26,Es un rasgo de identidad y pertenencia a la humanidad:,"Los habitantes de todo país tienen un idioma oficial, aun cuando haya quienes hablan dos o más.",Personas de todo el mundo se solidarizan para atender las necesidades básicas de los damnificados por catástrofes naturales o sociales.,En cada país se conmemoran acontecimientos históricos que les han permitido mejorar sus condiciones de vida.,La humanidad de todo tiempo y lugar ha tenido interés por conocer el mundo social y natural en que se desenvuelve.,Respuesta_a,Respuesta_a
264476043,ECOEMS 2026,Formación Cívica y Ética,27,Es un ejemplo del compromiso de la sociedad con el respeto a los derechos humanos:,"Se reprende severamente a las niñas, niños y adolescentes para que aprendan a reconocer la autoridad de las personas adultas.","A las personas adultas mayores no se les da trabajo porque las jóvenes tienen mayor necesidad, pues requieren forjar su propio patrimonio.",Exigen que quienes cometen un delito sean juzgados conforme a lo que se establece en la ley.,Se otorgan mayores beneficios a quienes más tienen como reconocimiento a su esfuerzo.,Respuesta_a,Respuesta_c
264476043,ECOEMS 2026,Formación Cívica y Ética,28,¿A qué organismo debería recurrir una persona de un país latinoamericano cuyos derechos humanos fueron violados debido a que fue víctima de tortura y no recibió el apoyo necesario por parte de las autoridades de su país?,Corte Interamericana de Derechos Humanos.,Tribunal de Justicia de las Comunidades Europeas.,Comisión Nacional de Derechos Humanos.,Comité para la Eliminación de la Discriminación contra la Mujer.,Respuesta_c,Respuesta_a
264476043,ECOEMS 2026,Formación Cívica y Ética,29,"Los habitantes de una comunidad enfrentan un conflicto con los de otra porque ambos reclaman la titularidad de una zona de pastizales donde pacen sus rebaños. Una Organización de la Sociedad Civil (OSC), interesada por la defensa de los derechos humanos, les ha ofrecido intervenir como mediadora. Tú les recomiendas que acepten porque una OSC:",Promueve la lectura y el análisis de documentos legales y literarios acerca de los derechos humanos.,Defiende los derechos individuales y colectivos en favor del bien común.,Promueve la participación de la ciudadanía en los procesos democráticos.,Se preocupa por mejorar y defender los intereses del pueblo trabajador.,Respuesta_c,Respuesta_b
